User Address,Current USDC Balance,2024-10-17 USDC Balance,Exact Yield Earned,Yield %,Years Inactive,Last Interaction
0x9023f1ed962416848bf844162903ef4624b27a4f,1.147025,1.000000,0.147025,14.70,2.6,2023-02-25
0x09165d195d9f50c82aac439840cc6198d69003de,1.147004,1.000000,0.147004,14.70,2.6,2023-02-25
0x62d51fa08b15411d9429133ae5f224abf3867729,1.146792,0.999999,0.146793,14.67,2.6,2023-03-01
0x1d2373b88864d673585d50cdad512452508396f9,1.146590,0.999999,0.146591,14.65,2.6,2023-03-04
0xbdc4d451dcab410dca2699fce2f25cf20f7ab61d,1.146577,1.000000,0.146577,14.65,2.6,2023-03-04
0x886cf30e5f7c6f69ef1be1173a53a6dd04e76966,1.146397,0.999999,0.146398,14.63,2.6,2023-03-07
0xbb79893f1ffabc81364a1965676643f8fed01f99,1.146097,0.999999,0.146098,14.60,2.6,2023-03-14
0xe71da9853ea796706b21630e1c36a310e9ac5a5b,1.146025,0.999999,0.146026,14.60,2.6,2023-03-16
0x6133aa9719e229d1a769081aaf39f19ca9863311,1.145856,1.000000,0.145856,14.58,2.6,2023-03-20
0x92b52e6441a9e2e03d080e951249d93df222f855,1.145554,1.000000,0.145554,14.55,2.6,2023-03-26
0xc77704f8ff4b11a827d9ae0ef9a6df5271f7a956,1.145434,0.999999,0.145435,14.54,2.6,2023-03-28
0xc2570bb4b179183abf354d472af4a172755e31e5,1.145395,0.999999,0.145396,14.53,2.6,2023-03-29
0x0e0668ef2a7a2c40c22ceb966ad92b9123c7a4eb,1.145383,1.000000,0.145383,14.53,2.6,2023-03-29
0x7976801d47982d72697998c75aa878b737151ed7,1.145294,0.999999,0.145295,14.52,2.6,2023-03-31
0x9f35e8879c85e1e9ecf38ca02da1bc663bde58a7,1.144675,1.000000,0.144675,14.46,2.5,2023-04-11
0x723aadf9329a770c8a77f205eaacc879b6e83f55,1.144640,0.999999,0.144641,14.46,2.5,2023-04-12
0x29ce98de0959735b95e2720dfe67c8ffd0e54d73,1.142998,0.999999,0.142999,14.29,2.5,2023-05-03
0x1bd9582f085b2f4575ffd53dd5c9ea328a677191,1.142517,0.999999,0.142518,14.25,2.4,2023-05-09
0x52373318113a6a0b43377adb0b9d6c55f0fc192d,1.142054,1.000000,0.142054,14.20,2.4,2023-05-15
0xa26ae55d6da6d82ab9e79f910820c2555a50d4ad,1.141663,0.999999,0.141664,14.16,2.4,2023-05-20
0x7cc67bcdef3120333c5c084afb54e532d4cfcde4,1.141603,0.999999,0.141604,14.16,2.4,2023-05-21
0xabd263d64781a01fe3d9b17f12fc95f6fccb2943,1.141526,1.000000,0.141526,14.15,2.4,2023-05-22
0x6b052bb4f5e54dee68cf96530d67c9b54283ace8,1.141414,0.999999,0.141415,14.14,2.4,2023-05-23
0x358506b4c5c441873ade429c5a2be777578e2c6f,1.141386,0.999999,0.141387,14.13,2.4,2023-05-24
0xc0d3a8d939d8653f0fd8fe7a0646dd3884293466,1.141082,0.999999,0.141083,14.10,2.4,2023-05-28
0xef8c41b482b0b3114218434fcec8e97d3a67d91a,1.140635,0.999999,0.140636,14.06,2.4,2023-06-03
0x0b0f9f02d9aef778433dea88c4bec341d6c86834,1.140390,1.000000,0.140390,14.03,2.4,2023-06-06
0x78eadf900c1a2d157edf4f34737f3caed5d5dec4,1.140374,1.000000,0.140374,14.03,2.4,2023-06-06
0x66e655f74887e50d2ffca66bdb48e1815d41e7ef,1.140039,1.000000,0.140039,14.00,2.4,2023-06-11
0x0be6dd8f1aa0c6f4c8d28cf852f53552c6e24c86,1.139885,0.999999,0.139886,13.98,2.3,2023-06-13
0x03c2bfd2509de9b13d0124015077e100a292336d,1.139803,1.000000,0.139803,13.98,2.3,2023-06-15
0xb0ba26dedc9c1ddae319de606c3b1279e26be57e,1.139566,0.999999,0.139567,13.95,2.3,2023-06-18
0x78d3ddc334caf78daf0abc2d2ba3927d281afb02,1.139499,1.071395,0.068104,6.35,1.2,2024-07-26
0xe66e1e9e37e4e148b21eb22001431818e980d060,1.139476,0.999999,0.139477,13.94,2.3,2023-06-19
0x735b193ff617e3553af2b63291cb965e0348cd3c,1.137781,0.999999,0.137782,13.77,2.3,2023-07-10
0x4ed1a8a3d2da11bbd5d6e1df85ae2406dfe2abcd,1.137524,1.000000,0.137524,13.75,2.3,2023-07-13
0x0817e382a40d484a8b90c792b399667174e50ab8,1.137362,0.999999,0.137363,13.73,2.3,2023-07-14
0x4962b92233d45be82ee0544e09fecda7e69908c7,1.136505,0.999999,0.136506,13.65,2.2,2023-07-21
0xfb057834e97b303af1d05f034ee749fc2b1580d1,1.136056,0.999999,0.136057,13.60,2.2,2023-07-27
0xe17e14808220204514a3da9380cb86a510b83254,1.135260,1.000000,0.135260,13.52,2.2,2023-07-31
0x7a3f918a7964c397db0fba68abd386bf3f50d163,1.134662,1.070593,0.064069,5.98,1.1,2024-08-25
0xa3deb012dca06b12a7e9ae06738fccb4d39a6324,1.134523,1.000000,0.134523,13.45,2.2,2023-08-03
0xd1de5aea45c1cd5dcc6b23b3d416d1d557dcd837,1.132981,0.999999,0.132982,13.29,2.2,2023-08-11
0x21b1bd2f4d98f4f671be689d0c7412228a7679f8,1.132276,0.996906,0.135370,13.57,2.2,2023-07-30
0xf5d5d3c0fbd4ab1d2154c15d48af8edcfa3d1762,1.132231,1.000000,0.132231,13.22,2.2,2023-08-15
0x98b71f1c4469dcb5d4519ca1ea253c5220b48c11,1.131439,1.000000,0.131439,13.14,2.2,2023-08-23
0x06a05d6d264b716562573a03f6e2a79ea725197a,1.130453,1.000000,0.130453,13.04,2.1,2023-09-02
0xb662dc76751f628c66ec8c3911792119b6d491d4,1.130436,1.000000,0.130436,13.04,2.1,2023-09-02
0x0e8a9d56ced084a70926a7b5c1c48eacc441e138,1.130286,0.999999,0.130287,13.02,2.1,2023-09-04
0x0b708c4596716e2d9d1a65f2e608fee3b587e09a,1.129733,1.000000,0.129733,12.97,2.1,2023-09-09
0xf60a5daa25c16ab7d9d34ac23ec5006eb179c739,1.129156,1.000000,0.129156,12.91,2.1,2023-09-15
0x726305050999f33fa3c8e20611cbdacbbfafbd38,1.128845,1.002766,0.126079,12.57,2.0,2023-10-13
0x292d7b4dfe1114444be1e2250e5174487fcd9b5f,1.127076,1.000000,0.127076,12.70,2.0,2023-10-02
0xbee81ead08a2dc61d07fb5eda71915e099052ec2,1.126181,0.999999,0.126182,12.61,2.0,2023-10-10
0x24ef89092ddcae34199774ac4e3ec6f36d9fbe4c,1.125723,0.999999,0.125724,12.57,2.0,2023-10-13
0x7d6bcc72533122105a5f5131a5e99cc998208ff8,1.125323,0.999999,0.125324,12.53,2.0,2023-10-17
0x4aa92b19b50b1b27daa72a6f9f463f582babad82,1.125278,0.999999,0.125279,12.52,2.0,2023-10-17
0x05a90d68648e315124945739fb2f554eac603165,1.124973,1.000000,0.124973,12.49,2.0,2023-10-20
0xc5c758ca460ca1485ff199bef353d0ec5c483867,1.124047,0.980068,0.143979,14.69,2.6,2023-03-11
0x2bf14479ea1a36600f699d02fa8faa70f1fe2728,1.123702,1.000000,0.123702,12.37,2.0,2023-10-28
0xfdc75731792b6efcc8c02429f61b9eef536a6f2e,1.123554,0.999999,0.123555,12.35,2.0,2023-10-29
0x2fe7827532fa9e353f217988a37504a2cb9919e5,1.113261,0.999999,0.113262,11.32,1.8,2023-12-30
0x529b59fbbf22b999c23fefbbed364feee3c12ba1,1.110990,0.999999,0.110991,11.09,1.8,2024-01-01
0x6fd075ef8d6b2cf58dab8eedb1f507a254ba9d61,1.091207,1.009539,0.081668,8.08,1.5,2024-04-29
0x4fb77f993102c36734b829152f97c146400eab9e,1.091151,0.950000,0.141151,14.85,2.7,2023-01-28
0x5aadaefd5ea1eee5abebd0cabb91ff68d9d35265,1.082545,0.999999,0.082546,8.25,1.5,2024-04-21
0xcb477aa73ea03de1c0109e88d5ab27fc495cac5b,1.082354,1.012891,0.069463,6.85,1.3,2024-06-28
0xa13180bd8570594370c9eda5d5152073305efef9,1.081338,0.999999,0.081339,8.13,1.5,2024-04-27
0x28251157aff0214d99ae167aee7efd9a646acbda,1.080067,0.999999,0.080068,8.00,1.5,2024-05-03
0xa3b6e5b74372f71283b6f9caab237d62474d243a,1.078652,1.000000,0.078652,7.86,1.4,2024-05-11
0xe217a614bdea0b9c434dd5c0a34004cab2ebb810,1.076484,1.009999,0.066485,6.58,1.3,2024-07-13
0xc837889a3e231cba944049464d0f91f3eb16bdca,1.076330,1.009634,0.066696,6.60,1.3,2024-07-12
0xfa3a8022b83f24d0a88af71d70f9aa3e183266e7,1.074553,0.999999,0.074554,7.45,1.4,2024-06-01
0x63b29f9aaf57db71994a24f1d1962249443057fd,1.073640,1.014145,0.059495,5.86,1.1,2024-09-04
0xa6cd56f064e06a3d02e407aa3443a6d04d545e66,1.073446,0.998999,0.074447,7.45,1.4,2024-06-01
0x4ea111a8ca86c17aa34a016f78f294c55593c307,1.070734,1.000580,0.070154,7.01,1.3,2024-06-20
0x3e764e28288b1cea6f0d76cc6d4587330f08e072,1.069866,1.000000,0.069866,6.98,1.3,2024-06-22
0x69cc0679edce409926c065c31141daea9a889c1f,1.069479,1.000000,0.069479,6.94,1.3,2024-06-23
0xc4467530f59245915f2c4c2ffd6339a02ff00fad,1.067551,0.999999,0.067552,6.75,1.3,2024-07-03
0xe9ce60cdd082e573d24eef4d3b0594d9f8329fad,1.066834,0.999999,0.066835,6.68,1.3,2024-07-07
0xfecd4cdf09b81903dc75ff3dbabf0ffa8adf6679,1.066738,1.000633,0.066105,6.60,1.3,2024-07-12
0xc10772b4b5dfd0799bcbc6348980ddea350bb1c9,1.066501,0.999999,0.066502,6.65,1.3,2024-07-09
0xa1d738744579f6eda769420c3f5b792ccdfdbd29,1.066304,0.999999,0.066305,6.63,1.3,2024-07-10
0x9e911c88d918463a58d3a32551fcbe2e012ffa19,1.066065,1.000000,0.066065,6.60,1.3,2024-07-12
0xffb4d4a16c9834d61a32476b8ac02e73a11c9c3b,1.066061,0.999999,0.066062,6.60,1.3,2024-07-12
0xb0fb142b196521ad221485a32c72239677e59b1e,1.063402,0.997500,0.065902,6.60,1.3,2024-07-12
0x4006eaf555a623051f978ee26bedba1a63100ce2,1.063400,0.997500,0.065900,6.60,1.3,2024-07-12
0x631502450a46511fc38617ea0bd752211f633c29,1.063396,0.997499,0.065897,6.60,1.3,2024-07-12
0x677883ea48511bd266d09befefc0a925e5e1c01f,1.061955,1.000000,0.061955,6.19,1.2,2024-08-07
0x37f710e60abdfd1c0e905c61a49dbcfbe5128329,1.061480,0.999999,0.061481,6.14,1.2,2024-08-11
0xc9634afcac2dd8c9a38c0ff97f1564da9d1f5bdc,1.060454,0.999999,0.060455,6.04,1.2,2024-08-20
0xbc210cc8c2bb0400c80196b6d47d6b2875cab3bd,1.060336,1.000000,0.060336,6.03,1.2,2024-08-21
0xb16cb3b68f61015126e5e386c9afd0829cae40f8,1.058116,0.999999,0.058117,5.81,1.1,2024-09-09
0x0d7900a7722916ebb9ff677941dbc23a56163fea,1.058018,0.999999,0.058019,5.80,1.1,2024-09-10
0x9fe652644667f335faf4db0e887d3237a61d1cac,1.054590,0.999999,0.054591,5.45,1.0,2024-10-08
0xc26970e63ab6fe5de8f098d5eb9f273746ae7e28,1.054216,1.000000,0.054216,5.42,1.0,2024-10-11
0x664809cf82a66957d82c5412751ad35a3c0583e7,1.053794,0.999999,0.053795,5.37,1.0,2024-10-14
0x68cc43fa3630604612ad2195f7537d1cb301c452,1.053529,1.000000,0.053529,5.35,1.0,2024-10-15
0x5a6ba6607602f59cd13e377b5bb045ad30530c3d,1.022219,0.915311,0.106908,11.67,1.9,2023-12-05
0xdb9e63907ec0aca7728c285e566c927839505814,1.011090,0.937562,0.073528,7.84,1.4,2024-05-13
0x1ef3fa15d7017b2a251b37e1637a764acf961dbb,0.912619,0.863421,0.049198,5.69,1.1,2024-09-20
0xbd79291b6d9b80525aefd62ed858acb86d2993e9,0.880158,0.827909,0.052249,6.31,1.2,2024-07-30
0xf78b75afd107e7b695886b7f37bd9332ce1e2de6,0.877600,0.789999,0.087601,11.08,1.8,2024-01-01
0x796fa775ef443ce683d24eadf48cbf551473b3b6,0.874768,0.822331,0.052437,6.37,1.2,2024-07-25
0x9f834d5fd61bcb07bea1eaaab50d934dbdf69e38,0.865460,0.786929,0.078531,9.97,1.6,2024-02-23
0x86a39f53c529b70787a1d5135a1d735b89f268f2,0.845170,0.750443,0.094727,12.62,2.0,2023-10-09
0x8b100a07903a36587df5b333cf65120e82c9eeb5,0.830429,0.724756,0.105673,14.58,2.6,2023-03-21
0xf3f7679daa9b4d827f0f43691309840a60d6ed0a,0.819761,0.773478,0.046283,5.98,1.1,2024-08-25
0x3dc15c0c44f5ca0608d4ed5e6f09b18424ff832e,0.809302,0.750000,0.059302,7.90,1.4,2024-05-09
0x93cf85551d1c4d53edf520049f3527b58dfed840,0.759509,0.712620,0.046889,6.57,1.3,2024-07-14
0x6451110b1075bb4ef9e8e681b273fa655e425260,0.757715,0.707767,0.049948,7.05,1.3,2024-06-18
0x87dab6a94ae81bd0375338010e3c66e3ae443c96,0.723800,0.631367,0.092433,14.64,2.6,2023-03-07
0x233678715ab644073512c513d00a0f0b922c2074,0.703289,0.620096,0.083193,13.41,2.2,2023-08-04
0x7a47969ff443abb4b97638d91a2f1f5fa4fd41cb,0.690712,0.617359,0.073353,11.88,1.9,2023-11-24
0x645ffdacecea68065e1d937b64a56586b3c0ff14,0.681368,0.620446,0.060922,9.81,1.4,2024-05-30
0xecddd6b3761bb1682cf183127e8881a437152e52,0.677241,0.599999,0.077242,12.87,2.1,2023-09-19
0x3d7c498dec915da9eaa98401b1c08778b7b52aab,0.671547,0.622340,0.049207,7.90,1.4,2024-05-09
0x97cd05ee9f47c6aba029c5ed4fbce8ce817586e3,0.623771,0.554000,0.069771,12.59,2.0,2023-10-12
0x780701198a234052292f1f7c03aa4787be39e740,0.614790,0.536561,0.078229,14.57,2.6,2023-03-21
0x9847f15e68243276efb8303b69d91d76d3945fd9,0.610754,0.566000,0.044754,7.90,1.4,2024-05-09
0xfe54f535c14de426b9de31406b5836745cd11e18,0.588616,0.556611,0.032005,5.74,1.1,2024-09-15
0x60ace4db33d0bacc4a3edb492957a6ee9aaaec8b,0.577954,0.545719,0.032235,5.90,1.1,2024-08-31
0x6dc75ab02d614ac94537f774c1dad8c8f6d0f6b0,0.573884,0.499999,0.073885,14.77,2.7,2023-02-13
0x71add64adbb965bafd01437295968502eb61145e,0.572746,0.499999,0.072747,14.54,2.6,2023-03-27
0x07d1a589447395fe78bca3627cb82f7c3310f598,0.572231,0.499999,0.072232,14.44,2.5,2023-04-15
0xf637978800670ba2a978501d86f73442e108f946,0.570833,0.499999,0.070834,14.16,2.4,2023-05-20
0x942a099a6791359370751904a70c4e3fb0562bdd,0.570799,0.499999,0.070800,14.16,2.4,2023-05-21
0x1a23f6501c733e1017de6bf889216b73f2e609fb,0.570789,0.500000,0.070789,14.15,2.4,2023-05-21
0x435fe0a68feb35dfdbaabf3845c09f9a482564a2,0.570718,0.499999,0.070719,14.14,2.4,2023-05-23
0xb41e31a4ddc1c3ed12ee1ade86f01ff1e3f9fb27,0.570562,0.500000,0.070562,14.11,2.4,2023-05-28
0x3db928d0714be72102b1c1446818257c3036c704,0.570430,0.500000,0.070430,14.08,2.4,2023-05-31
0xdfd77a848618b3428c79790b5222b85c2adfcfe5,0.570022,0.500000,0.070022,14.00,2.4,2023-06-10
0x2225e8a95fbf7cd32b9b9ac3d87fa88c6957cb6f,0.569922,0.499999,0.069923,13.98,2.3,2023-06-14
0x6104a3a414a49ad7fd362a50e38abbd4ef0dd877,0.563851,0.499999,0.063852,12.77,2.1,2023-09-28
0x78fde30585153202002431490a5765094702c0ff,0.563816,0.491837,0.071979,14.63,2.6,2023-03-08
0x8d88314f74891468f2abe29e056c2b970d148c67,0.552059,0.500000,0.052059,10.41,1.7,2024-02-04
0x714816133d78372a8759a9e9cb6b75d2596f045e,0.551309,0.499999,0.051310,10.26,1.7,2024-02-11
0x5c520959d2fdaa686ac0390be107de6c1e19f568,0.549461,0.500000,0.049461,9.89,1.6,2024-02-26
0x82e5b6ad650fe2741bfca6a095d493cf97ead16b,0.541986,0.500000,0.041986,8.39,1.5,2024-04-14
0x41e624e6c65a23639395ae19bedb279f54ecb11c,0.539320,0.499999,0.039321,7.86,1.4,2024-05-11
0xa6d438a232dd7fc1f21a50ec5d71095e7980bcef,0.531033,0.500000,0.031033,6.20,1.2,2024-08-06
0x8b228a08f8038c08940204245f668d485a6054b8,0.529495,0.499999,0.029496,5.89,1.1,2024-09-01
0xda4c1eb3bf7197b4c25c31208e2c3464b3f78ac5,0.517372,0.464888,0.052484,11.28,1.8,2023-12-23
0xa67144634230577b94d1545ca115f605ac800e21,0.502035,0.439999,0.062036,14.09,2.4,2023-05-30
0x01dcb88678aedd0c4cc9552b20f4718550250574,0.462142,0.410853,0.051289,12.48,2.0,2023-10-21
0x7db22665d2408727ee5738635b7d494411c7e78e,0.458972,0.425256,0.033716,7.92,1.4,2024-05-07
0xbbc64b125d9582ac40850f81016eedabdf69ac02,0.456640,0.399999,0.056641,14.16,2.4,2023-05-21
0x80bb6faa87b9ae4f5f6e192eb497400b859c4f15,0.386741,0.337300,0.049441,14.65,2.6,2023-03-04
0xf3603d18a019e9394fe68018cae2e155ec01bda7,0.382039,0.350855,0.031184,8.88,1.6,2024-03-27
0xaafb55532b94cf47b5ffabddd5aeae3e5197a521,0.378375,0.329999,0.048376,14.65,2.6,2023-03-04
0xee119ab8ca22f2b9b3e7f508739f3ae68c838a94,0.358260,0.313957,0.044303,14.11,2.4,2023-05-28
0x64d508959764f95b044f2e2d154bbdc2139ec929,0.354187,0.333448,0.020739,6.21,1.2,2024-08-05
0xed162c78fc097f21f78eb789dd880342da6e8ac7,0.349654,0.331594,0.018060,5.44,1.0,2024-10-09
0xa359293492462f10902291c397b2160c4799d91c,0.349318,0.324741,0.024577,7.56,1.4,2024-05-27
0x58e2eb90a3c7c202e8a35981fd2b89db76d3cf20,0.344101,0.300000,0.044101,14.70,2.6,2023-02-25
0x2dbb7eaf854059c9fc0484b96d6f2567dc5f3e15,0.343722,0.299999,0.043723,14.57,2.6,2023-03-22
0xc019e26b8c3bcc89c060110e079b463cf105dca9,0.343572,0.300000,0.043572,14.52,2.5,2023-04-01
0xd49591f0e9e8fc90856ea791b5f5cdf5edc78883,0.342459,0.299999,0.042460,14.15,2.4,2023-05-22
0x7395987b2853e625bd12b43aee453106089dad6c,0.342336,0.300000,0.042336,14.11,2.4,2023-05-28
0x6f745bb328a35d81a021c3d38cecd381852aeaf1,0.341700,0.299999,0.041701,13.90,2.3,2023-06-25
0x234980496c21e6d618a3b44113b61bb4b39096ff,0.339842,0.299999,0.039843,13.28,2.2,2023-08-12
0x255453df1a075531381b96154d708cc812453cd3,0.339430,0.318539,0.020891,6.55,1.3,2024-07-15
0x1da5735648d5c6f8a0c164bd2d18ef13699a8e99,0.339060,0.300000,0.039060,13.02,2.1,2023-09-05
0x37f5e5aabc23e9891c33bf128d6d2e0557225997,0.338828,0.300000,0.038828,12.94,2.1,2023-09-12
0xd4083f91d0ac928961c009547f76340bba56b40f,0.338731,0.299999,0.038732,12.91,2.1,2023-09-15
0x832157bac5e083bec9f78cf211960615c8e1a4b7,0.338477,0.300000,0.038477,12.82,2.1,2023-09-23
0x11f81bf5ad3f7e373adcacfc59940b1eb4e6f3da,0.331234,0.300000,0.031234,10.41,1.7,2024-02-04
0x589c86cc1f6043f99222843d397ea4e770841cae,0.330626,0.310000,0.020626,6.65,1.3,2024-07-09
0xefd6d537d26c91a7f4ac9fc69902b0d5b8130630,0.320009,0.302274,0.017735,5.86,1.1,2024-09-04
0x4ab5a7608d7916577565b3e83d12f3f53c277b4a,0.317759,0.290559,0.027200,9.36,1.6,2024-03-13
0x76fb10ad41f27198904ca26118c9614095528538,0.287109,0.250000,0.037109,14.84,2.7,2023-01-31
0xc7d5b575c6095104ab81d0aef81a2a2255ea325b,0.287082,0.249999,0.037083,14.83,2.7,2023-02-02
0x6398a5c3d1efcb1b8a09150aacb127df5dc66b94,0.287020,0.249999,0.037021,14.80,2.7,2023-02-06
0xb907c68f78fcdb082e60a167dc4190198121c94b,0.286969,0.249999,0.036970,14.78,2.7,2023-02-10
0xbb4d8ad59073bbbd65cbe557c6d6bbf7b1d2fc22,0.286711,0.250000,0.036711,14.68,2.6,2023-02-28
0x41fd941bb20990b5bec8cb424f19397254707981,0.284450,0.249999,0.034451,13.78,2.3,2023-07-10
0x82073f802547feeec0fd49719a3d7697fb66076a,0.284278,0.250000,0.034278,13.71,2.3,2023-07-15
0x07a28a8482e4c6f00520d571b8114c69ad44e71b,0.272249,0.256325,0.015924,6.21,1.2,2024-08-05
0x5dcb5d6b58a733bab1717edd086ecf7e68b34f57,0.268184,0.247388,0.020796,8.40,1.5,2024-04-14
0x632edf8927d901c4ab7a0a3e2d5de2f59aad9703,0.268175,0.249885,0.018290,7.31,1.4,2024-06-07
0xbb9ad3062c536c70217a3933af33987730c52602,0.256461,0.227563,0.028898,12.69,2.0,2023-10-03
0x611be40ee9328d849c3dc77ef15adc09f5fb6cd8,0.254636,0.241247,0.013389,5.54,1.0,2024-10-01
0x5754d57ac28a1454fc84ae8cbc20f5c2d4c19e83,0.251662,0.220497,0.031165,14.13,2.4,2023-05-25
0xd6fcb082dfe4f602b38d950e479970c9fee571be,0.250055,0.218167,0.031888,14.61,2.6,2023-03-11
0x30c1bd908e3f1ebb8b94eae008a686b87525b93e,0.240556,0.210000,0.030556,14.55,2.6,2023-03-26
0xd920b68db744cbdf5bc8f63b6b2bd560292aab5d,0.239746,0.209999,0.029747,14.16,2.4,2023-05-20
0x1abb0eccaed5e87914ac8f412e19d1f86963c823,0.239464,0.210000,0.029464,14.03,2.4,2023-06-07
0x7df220262a4c9ca1fa9b7224bc6f7f4572a892cc,0.239346,0.210000,0.029346,13.97,2.3,2023-06-16
0x55826f7459236341ee817f0478ee7832cd6f2e7f,0.239230,0.210000,0.029230,13.91,2.3,2023-06-23
0x4904f7af4824cfd9bcfbaddbe16f0e7a5b090ec0,0.237943,0.210525,0.027418,13.02,2.1,2023-09-04
0xf337b14da207429eef360164c150ed1773f2a386,0.229665,0.199999,0.029666,14.83,2.7,2023-02-02
0x683537e4d326c5dfaaaa6ef9dd9cf85ebb04971d,0.229485,0.199999,0.029486,14.74,2.7,2023-02-19
0xc9bb7204aea2dadd450fff02e63bbcdec67f3dcc,0.229178,0.199999,0.029179,14.58,2.6,2023-03-19
0x4a98c5763fd1cf17be983d093b55549e77b27d68,0.229045,0.199999,0.029046,14.52,2.5,2023-04-01
0xd030e6d9c9d0951d7d0e902fb0f27caa66d65286,0.228962,0.200000,0.028962,14.48,2.5,2023-04-09
0xb7985a153ff4c8fc197b859f6f7979b126aaa315,0.228230,0.199999,0.028231,14.11,2.4,2023-05-27
0x6c2cc8ea2b54e6a4807502f3a98a839184fea6bb,0.228145,0.199999,0.028146,14.07,2.4,2023-06-02
0xf1afd190f76e415b4716c899ecffc4b80020b788,0.228073,0.200000,0.028073,14.03,2.4,2023-06-06
0xadc77f672ccf91c722534758564a39dd0f6a80d8,0.227890,0.200000,0.027890,13.94,2.3,2023-06-20
0xb9cf71aad861e7226ef2c07fcd2feed6d0f9a643,0.227780,0.199999,0.027781,13.89,2.3,2023-06-26
0x470d235ca1caff614abee02d98ac3aa89a6758bd,0.227677,0.199999,0.027678,13.83,2.3,2023-07-03
0x5dc506e8bf8cdd0ab6fab477443be1032a1a8539,0.227429,0.199999,0.027430,13.71,2.3,2023-07-15
0x4be120d6b1e2e102b42e9b995f91753f6577513a,0.225791,0.199999,0.025792,12.89,2.1,2023-09-17
0x611fa2cd83b61840f4a7229566bf988adfefbfb7,0.225785,0.199999,0.025786,12.89,2.1,2023-09-17
0x27a876efb99233c852ec8ed1f86cc2bb643efc37,0.219724,0.207029,0.012695,6.13,1.2,2024-08-13
0x393e4e715b9fddb6566134b91b7641f87183d7f7,0.219338,0.203797,0.015541,7.62,1.4,2024-05-24
0xfc461b2d607ef39abc672171d227ff9cb445fd94,0.215916,0.199999,0.015917,7.95,1.5,2024-05-05
0x6f96d9ea68251c6a3c1199aa93906ed7b4a0abd4,0.213178,0.201544,0.011634,5.77,1.1,2024-09-13
0xa17c520efc85f453f10a19fc497ca0579ca60416,0.204764,0.187791,0.016973,9.03,1.6,2024-03-23
0xc91f91f16098f2f0412ab4bf240608fd0a9a45d5,0.199647,0.186732,0.012915,6.91,1.3,2024-06-25
0xda444c623dbe3b0e262eb7fb08bc4233154ce0a4,0.199399,0.186594,0.012805,6.86,1.3,2024-06-28
0xe16a729f543afb84b0bbf50733e22ddf660e22c8,0.187289,0.169985,0.017304,10.17,1.7,2024-02-14
0xa5d966d7362b6584afb62efa1f8961900de09745,0.184610,0.163295,0.021315,13.05,2.1,2023-09-01
0x339ef11fe7fb1ba92aff0ecef8dc0582c11288cd,0.174742,0.164501,0.010241,6.22,1.2,2024-08-04
0xbcf05d19c85aa177a58ece89169fd241700f7d1c,0.172114,0.149999,0.022115,14.74,2.7,2023-02-19
0x305938c5c6abb6440f1402cc7488b56fed153c0e,0.170123,0.149999,0.020124,13.41,2.2,2023-08-04
0xe3892c99a5fba407e813de570c9dcccabb91d64e,0.169843,0.159999,0.009844,6.15,1.2,2024-08-11
0x8026bb7b3fc7cdc69a3b0eb3a5068be9b1fb94ab,0.159227,0.150000,0.009227,6.15,1.2,2024-08-11
0x5f153a7d31b315167fe41da83acba1ca7f86e91d,0.148343,0.129521,0.018822,14.53,2.6,2023-03-30
0x2291f52bddc937b5b840d15e551e1da8c80c2b3c,0.144489,0.136036,0.008453,6.21,1.2,2024-08-05
0x98e563515ab9aaa55c96e8c77f3a3247eb24e4c9,0.140198,0.126452,0.013746,10.87,1.3,2024-07-09
0x35ade8a6d14ec4b4e074179fadccc6ffe6ec7e1d,0.137635,0.119999,0.017636,14.69,2.6,2023-02-26
0x077d36f7b9dd2acde0a62c63eb22b6101dde7ab6,0.135415,0.123546,0.011869,9.60,1.6,2024-03-07
0x7d544a853dbcd39a53315e7002f4951a6d2f080d,0.132657,0.121678,0.010979,9.02,1.6,2024-03-23
0x4d11aaa69158595085d13d5e1a2b22c1d0d5f348,0.131235,0.118849,0.012386,10.42,1.7,2024-02-04
0x43b1788323b06ef0334166c084fc3cb44ee99b2f,0.128984,0.122401,0.006583,5.37,1.0,2024-10-14
0x139574b23f907867d9661510b64b2ea27d202af8,0.125985,0.110000,0.015985,14.53,2.6,2023-03-30
0x3421fbacd45c4df3f08ef88a77343db47f130808,0.125982,0.109999,0.015983,14.53,2.6,2023-03-31
0xa6f95ffa23ca53d33390f3ad6d1da06f8a456ccf,0.120853,0.109999,0.010854,9.86,1.6,2024-02-27
0x98b267c74728e49fd14bdeedd7e08f6c610be38a,0.114862,0.100000,0.014862,14.86,2.7,2023-01-27
0x9f6c6910a8b1199251a9e213a50a8ba3dfa8d7be,0.114793,0.099999,0.014794,14.79,2.7,2023-02-09
0x855f1de4e143d90c10e317b65d61e355520e66a1,0.114792,0.100000,0.014792,14.79,2.7,2023-02-09
0x23143909394581265d9866befbbd520645925792,0.114760,0.100000,0.014760,14.76,2.7,2023-02-16
0xefb1b61dac569ac6e8a7b860967978976db4561d,0.114743,0.100000,0.014743,14.74,2.7,2023-02-19
0xb6e9b43e89278c4c812f4a20f8c531fadb636808,0.114697,0.100000,0.014697,14.69,2.6,2023-02-26
0xbd7dbb5886786af713ebb1841323c528699bd92d,0.114614,0.099999,0.014615,14.61,2.6,2023-03-12
